group,names,scores,logfoldchanges,pvals,pvals_adj
2,Mgst1,5.732854,0.33394158,9.875466598404654e-09,1.1657938007723689e-08
2,Agl,5.6794076,-0.038942225,1.3516204570927375e-08,1.5932619050904217e-08
2,Itgb7,5.665086,-0.19362468,1.4695099170123319e-08,1.7297134146545735e-08
2,Helz2,5.599271,0.5482583,2.152555567290795e-08,2.5282006735305357e-08
2,Itpr2,5.5307536,-0.12289145,3.188575607242694e-08,3.739602049853687e-08
2,Tmem71,5.512754,0.17804901,3.5326200125956386e-08,4.140108136148935e-08
2,Oasl1,5.5006456,2.4399564,3.784033697016722e-08,4.428356895065745e-08
2,Zfp358,5.4991484,0.1918436,3.816302761469946e-08,4.4629005617189995e-08
2,Il1f9,5.4931593,0.80014724,3.948068349003351e-08,4.613664886227259e-08
2,Mmp9,5.4435534,0.88796437,5.222801381577224e-08,6.09236650012438e-08
2,Cdkn1a,5.201515,0.37240154,1.976703505213072e-07,2.290152203896859e-07
2,Cyp4f18,5.1683145,-0.0338527,2.3621442975801436e-07,2.728915990509254e-07
2,Gm26511,5.150217,0.2211709,2.6018515255148864e-07,2.997303390898541e-07
2,Ankrd37,4.9065514,0.4435381,9.269181666942247e-07,1.0625167960268782e-06
2,Engase,4.862219,-0.29291078,1.1607727999447052e-06,1.3287039389628172e-06
2,Cd200r2,4.8102045,-0.07969505,1.5077594911570487e-06,1.7222435877864316e-06
2,Prdx5,4.6170554,0.03957862,3.892232011115633e-06,4.4179148509654e-06
2,Chil3,4.5712256,-0.15794763,4.84879597829761e-06,5.499823130628478e-06
2,N4bp3,4.5710306,0.08613047,4.853317645828687e-06,5.501104976613648e-06
2,Asah2,4.543624,0.055657186,5.529532541983602e-06,6.263199569202096e-06
2,Rab11fip3,4.5317106,0.12409326,5.850797090137653e-06,6.6224653734844895e-06
2,Chd2,4.4744883,0.085611716,7.65944531704906e-06,8.651546172878534e-06
2,Samd9l,4.464463,0.32081518,8.026973273278588e-06,9.060369275753562e-06
2,Cdh1,4.3812013,-0.55857736,1.1802666321569887e-05,1.3275953379740885e-05
2,Snap47,4.296768,0.09931329,1.7330643733040054e-05,1.942660963026328e-05
2,Ifi44,4.247488,,2.1618078722277133e-05,2.4182430129333453e-05
2,Dhx58,4.1954737,0.6008833,2.7230179219516135e-05,3.0439249272264076e-05
2,Cd40,4.179915,,2.9161795804015927e-05,3.2576055643329084e-05
2,Jund,4.1532245,0.2089968,3.2782288475542586e-05,3.6544929145931324e-05
2,Arhgef3,4.091185,0.038128994,4.291745375435374e-05,4.771220698393541e-05
2,Clec1b,4.082136,-1.2194526,4.462362044599631e-05,4.9575008468086305e-05
2,Lynx1,4.053558,1.0362469,5.044453884981575e-05,5.6003451070774223e-05
2,Spsb1,4.0475035,0.7993651,5.1766799682873345e-05,5.7432112917661124e-05
2,Adam19,3.9799957,0.80177337,6.891649178794949e-05,7.635420060112983e-05
2,Vipr1,3.8884013,-0.2655512,0.00010090666568839624,0.00011149224233418168
2,Ccl9,3.761263,0.06687032,0.00016905767454566002,0.00018590613431393934
2,Fam43a,3.67735,0.13409926,0.00023566948611102967,0.0002588056238809006
2,C130026I21Rik,3.670352,-0.08005491,0.00024221673500557917,0.00026563593250780894
2,Epha10,3.6672597,0.1194398,0.00024516372934562313,0.0002686861952693248
